Year,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,ICD10 Code,ICD10 Diagnosis,Diagnosis Type,Metric,Sex,Value,ICD10 Code_fat,ICD10 Diagnosis_fat,Diagnosis Type_fat,Metric_fat,Sex_fat,Value_fat,Method,Sex_smk,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,86039,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,86039,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,86039,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,2826,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,2826,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,2826,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,49388,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,49388,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,,49388,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,,8070,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,,8070,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,,8070,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,,746,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,,746,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,,746,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,,3304,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,,3304,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,,3304,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,All codes,All deaths,All deaths,Attributable number,,89500,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,All codes,All deaths,All deaths,Attributable number,,89500,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,All codes,All deaths,All deaths,Attributable number,,89500,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-D48,All cancers,All cancers,Attributable number,,37700,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-D48,All cancers,All cancers,Attributable number,,37700,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-D48,All cancers,All cancers,Attributable number,,37700,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,23100,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,23100,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,,23100,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,26900,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,26900,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,,26900,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,1800,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,1800,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,,1800,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,22200,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,22200,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,,22200,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,1100,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,1100,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,,1100,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,500,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,500,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,,500,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,4100,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,4100,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,,4100,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,100,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,100,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,,100,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,1700,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,1700,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,,1700,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,800,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,800,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,,800,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,,1000,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,,1000,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,,1000,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,,1600,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,,1600,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,,1600,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,,4200,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,,4200,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,,4200,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,,400,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,,400,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,,400,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,,1300,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,,1300,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,,1300,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,,16200,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,,16200,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,,16200,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,,5600,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,,5600,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,,5600,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,3600,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,3600,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,3600,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,12800,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,12800,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,,12800,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,,600,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,,600,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,,600,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,,4600,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,,4600,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,,4600,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,,5200,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,,5200,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,,5200,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,,200,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,,200,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,,200,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,,1800,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,,1800,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,,1800,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,Male,221731,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,Male,221731,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,Male,221731,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Male,143800,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Male,143800,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,Male,143800,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-D48,All cancers,All cancers,Number of observed deaths,Male,66765,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-D48,All cancers,All cancers,Number of observed deaths,Male,66765,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,C00-D48,All cancers,All cancers,Number of observed deaths,Male,66765,Weighted,Female,23.0,28.0,28.0,28.0,23.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Male,29562,Weighted,,25.0,29.0,31.0,29.0,24.0,14.0
2004,,,,,,,,,654.6,279.3,234.4,188.7,80.5,15375.0,772164.0,2.0,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Number of observed deaths,Male,29562,Weighted,Male,26.0,30.0,35.0,31.0,26.0,15.0
